ano,m?,dia,dia_juliano,hora,calor_sens [W/m2],vel_atri [m/s],vel_convc [m/s],grad_temp[K/m],altura_mist_ convec [m],altura_mist_ convec_mec [m],MoninObukhov[m],comp_rug_sup[m],bowen,albedo ,velo_vento[m/s],dir_vento[?],alt_anemometro[m],temp[K],temp[?C],alt_medicao[m],cod_prec,precip[mm/hr],umid_rela[%],pressao[mb],cob_nuvens,ajuste,interpolacao
23,1,7,7,10,90.1,0.431,1.395,0.005,1086,678,-79.8,0.8524,0.29,0.15,2.6,184,14,294.1,20.95,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,1,7,7,11,79.6,0.619,1.38,0.005,1190,1169,-269.1,0.8473,0.29,0.14,4.1,143,14,293.1,19.95,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,1,7,7,12,104.3,0.628,1.562,0.005,1318,1195,-214.4,0.8524,0.29,0.14,4.1,202,14,294.4,21.25,2,0,0,98,1010,7,NAD-SFC,NoSubs
23,1,7,7,13,88.3,0.558,1.513,0.005,1415,1007,-177.1,0.8524,0.29,0.14,3.6,201,14,294.1,20.95,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,1,7,7,14,114.4,0.502,1.695,0.006,1536,859,-99.8,0.8524,0.29,0.14,3.1,206,14,296.1,22.95,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,1,7,7,15,103,0.692,1.697,0.009,1712,1381,-290.4,0.8473,0.29,0.14,4.6,147,14,298.1,24.95,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,1,7,7,16,84.8,1.112,1.617,0.007,1798,2809,-1458.8,0.8473,0.29,0.15,7.7,135,14,299.1,25.95,2,0,0,70,1010,6,NAD-SFC,NoSubs
23,1,7,7,17,60.8,0.966,1.451,0.01,1812,2322,-1334.3,0.6829,0.29,0.16,7.2,124,14,299.1,25.95,2,0,0,65,1010,6,NAD-SFC,NoSubs
23,1,7,7,18,34.5,0.895,1.203,0.01,1821,2051,-1876.6,0.6829,0.29,0.22,6.7,124,14,299.1,25.95,2,0,0,65,1010,3,NAD-SFC,NoSubs
23,1,7,7,19,1.7,0.954,0.44,0.01,1821,2229,-8888,0.6829,0.29,0.41,7.2,121,14,299.1,25.95,2,0,0,65,1010,3,NAD-SFC,NoSubs
23,1,7,7,20,-64,0.86,-9,-9,-999,1934,895.8,0.8473,0.29,1,6.2,142,14,298.1,24.95,2,0,0,65,1010,3,NAD-SFC,NoSubs
23,1,7,7,21,-64,0.723,-9,-9,-999,1508,532.7,0.6829,0.29,1,5.7,128,14,298.1,24.95,2,0,0,65,1010,3,NAD-SFC,NoSubs
23,1,7,7,22,-57.6,0.562,-9,-9,-999,1046,277.7,0.6829,0.29,1,4.6,132,14,296.1,22.95,2,0,0,73,1010,3,NAD-SFC,NoSubs
23,1,7,7,23,-37.3,0.364,-9,-9,-999,569,116.4,0.8473,0.29,1,3.1,141,14,296.1,22.95,2,0,0,73,1010,3,NAD-SFC,NoSubs
23,1,7,7,24,-27.2,0.254,-9,-9,-999,317,54.1,0.8473,0.29,1,2.6,145,14,295.1,21.95,2,0,0,78,1010,1,NAD-SFC,NoSubs
23,1,8,8,1,-13.9,0.15,-9,-9,-999,145,21.7,0.8473,0.29,1,2.1,169,14,295.1,21.95,2,0,0,78,1010,1,NAD-SFC,NoSubs
23,1,8,8,2,-14,0.15,-9,-9,-999,139,21.6,0.8473,0.29,1,2.1,171,14,294.1,20.95,2,0,0,83,1010,1,NAD-SFC,NoSubs
23,1,8,8,3,-13.9,0.15,-9,-9,-999,139,21.7,0.8473,0.29,1,2.1,168,14,295.1,21.95,2,0,0,83,1010,1,NAD-SFC,NoSubs
23,1,8,8,4,-7.2,0.107,-9,-9,-999,84,15.5,0.8524,0.29,1,1.5,185,14,294.1,20.95,2,0,0,83,1010,1,NAD-SFC,NoSubs
23,1,8,8,5,-26.7,0.247,-9,-9,-999,295,51,0.8225,0.29,1,2.6,227,14,293.1,19.95,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,1,8,8,6,-2.9,0.068,-9,-9,-999,91,9.5,0.7314,0.29,1,1,5,14,293.1,19.95,2,0,0,100,1010,1,NAD-SFC,NoSubs
23,1,8,8,7,7.7,0.315,0.27,0.005,92,425,-365.5,0.8633,0.29,0.32,2.1,275,14,293.1,19.95,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,1,8,8,8,41.9,0.404,0.911,0.005,651,615,-141.5,0.8225,0.29,0.19,2.6,261,14,293.1,19.95,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,1,8,8,9,74.4,0.285,1.275,0.005,1005,374,-28.1,0.8633,0.29,0.16,1.5,280,14,293.1,19.95,2,0,0,100,1010,3,NAD-SFC,NoSubs
23,1,8,8,10,100.4,0.291,1.464,0.005,1127,377,-22.1,0.8225,0.29,0.15,1.5,250,14,295.1,21.95,2,0,0,83,1010,3,NAD-SFC,NoSubs
23,1,8,8,11,119.4,0.561,1.59,0.005,1214,1009,-133.4,0.8225,0.29,0.14,3.6,229,14,296.1,22.95,2,0,0,78,1010,3,NAD-SFC,NoSubs
23,1,8,8,12,130.4,0.507,1.676,0.006,1302,871,-90.1,0.8524,0.29,0.14,3.1,197,14,296.1,22.95,2,0,0,78,1010,3,NAD-SFC,NoSubs
23,1,8,8,13,133.4,0.655,1.725,0.007,1390,1271,-189.8,0.6829,0.29,0.14,4.6,129,14,299.1,25.95,2,0,0,65,1010,3,NAD-SFC,NoSubs
23,1,8,8,14,128.8,0.654,1.736,0.007,1467,1269,-195.6,0.6829,0.29,0.14,4.6,134,14,299.1,25.95,2,0,0,61,1010,3,NAD-SFC,NoSubs
23,1,8,8,15,103.3,0.783,1.635,0.006,1526,1659,-418.9,0.6829,0.29,0.14,5.7,102,14,299.1,25.95,2,0,0,61,1010,6,NAD-SFC,NoSubs
23,1,8,8,16,85.2,0.906,1.556,0.009,1594,2061,-785.8,0.6829,0.29,0.15,6.7,109,14,300.1,26.95,2,0,0,70,1010,6,NAD-SFC,NoSubs
23,1,8,8,17,60.6,0.81,1.396,0.006,1620,1769,-790.8,0.79,0.29,0.16,5.7,88,14,298.1,24.95,2,0,0,69,1010,6,NAD-SFC,NoSubs
23,1,8,8,18,32.1,0.765,1.134,0.006,1635,1613,-1255.5,0.6829,0.29,0.22,5.7,90,14,298.1,24.95,2,0,0,65,1010,6,NAD-SFC,NoSubs
23,1,8,8,19,3.3,0.756,0.53,0.006,1637,1579,-8888,0.6829,0.29,0.4,5.7,113,14,298.1,24.95,2,0,0,65,1010,6,NAD-SFC,NoSubs
23,1,8,8,20,-56,0.64,-9,-9,-999,1248,422.2,0.6829,0.29,1,5.1,132,14,298.1,24.95,2,0,0,65,1010,6,NAD-SFC,NoSubs
23,1,8,8,21,-43.7,0.498,-9,-9,-999,865,254.1,0.6829,0.29,1,4.1,123,14,297.1,23.95,2,0,0,74,1010,6,NAD-SFC,NoSubs
23,1,8,8,22,-30.3,0.345,-9,-9,-999,508,122.3,0.6829,0.29,1,3.1,128,14,297.1,23.95,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,1,8,8,23,-22.5,0.256,-9,-9,-999,316,66.9,0.6829,0.29,1,2.6,120,14,296.1,22.95,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,1,8,8,24,-37.3,0.423,-9,-9,-999,661,183.2,0.6829,0.29,1,3.6,104,14,296.1,22.95,2,0,0,73,1010,6,NAD-SFC,NoSubs
23,1,9,9,1,-12.6,0.15,-9,-9,-999,241,23.9,0.8473,0.29,1,2.1,155,14,296.1,22.95,2,0,0,73,1010,6,NAD-SFC,NoSubs
23,1,9,9,2,-0.7,0.036,-9,-9,-999,94,5.7,0.8473,0.29,1,0.5,166,14,295.1,21.95,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,1,9,9,3,-0.7,0.035,-9,-9,-999,21,5.6,0.8225,0.29,1,0.5,226,14,295.1,21.95,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,1,9,9,4,-0.7,0.036,-9,-9,-999,16,5.7,0.8524,0.29,1,0.5,224,14,293.1,19.95,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,1,9,9,5,-2.8,0.071,-9,-9,-999,45,11.2,0.8225,0.29,1,1,266,14,293.1,19.95,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,1,9,9,6,-24.8,0.28,-9,-9,-999,356,79.8,0.8225,0.29,1,2.6,259,14,294.1,20.95,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,1,9,9,7,10,0.313,0.32,0.005,118,421,-278.2,0.8225,0.29,0.32,2.1,263,14,293.1,19.95,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,1,9,9,8,NaN,-9,-9,-9,118,NaN,NaN,0.8225,0.29,0.19,2.6,264,14,293.1,NaN,2,0,0,94,1010,NaN,NAD-SFC,NoSubs
23,1,9,9,9,NaN,-9,-9,-9,118,NaN,NaN,0.8633,0.29,0.16,1,280,14,293.1,NaN,2,0,0,94,1010,NaN,NAD-SFC,NoSubs
23,1,9,9,10,NaN,-9,-9,-9,119,NaN,NaN,0.8633,0.29,0.15,2.6,294,14,295.1,NaN,2,0,0,83,1010,NaN,NAD-SFC,NoSubs
23,1,9,9,11,118.7,0.378,1.473,0.005,971,NaN,-41.1,0.8633,0.29,0.14,2.1,291,14,296.1,22.95,2,0,0,78,1010,1,NAD-SFC,NoSubs
23,1,9,9,12,130.5,0.445,1.574,0.005,1078,NaN,-60.9,0.8633,0.29,0.14,2.6,277,14,298.1,NaN,2,0,0,65,1010,1,NAD-SFC,NoSubs
23,1,9,9,13,133.3,0.446,1.632,0.005,1177,715,-60,0.8633,0.29,0.14,2.6,284,14,299.1,25.95,2,0,0,58,1010,3,NAD-SFC,NoSubs
23,1,9,9,14,128.8,0.445,1.653,0.005,1265,712,-61.5,0.8633,0.29,0.14,2.6,305,14,299.1,25.95,2,0,0,58,1010,3,NAD-SFC,NoSubs
23,1,9,9,15,115.6,0.471,1.626,0.005,1340,775,-81.3,0.6829,0.29,0.14,3.1,90,14,300.1,26.95,2,0,0,54,1010,3,NAD-SFC,NoSubs
23,1,9,9,16,93.9,0.885,1.538,0.005,1398,1997,-664.5,0.79,0.29,0.15,6.2,83,14,300.1,26.95,2,0,0,58,1010,1,NAD-SFC,NoSubs
23,1,9,9,17,66.2,0.838,1.381,0.005,1437,1849,-801,0.6829,0.29,0.16,6.2,101,14,300.1,26.95,2,0,0,58,1010,1,NAD-SFC,NoSubs
23,1,9,9,18,33.1,0.765,1.101,0.005,1454,1619,-1220.7,0.6829,0.29,0.22,5.7,104,14,299.1,25.95,2,0,0,61,1010,1,NAD-SFC,NoSubs
23,1,9,9,19,0.1,0.793,0.155,0.005,1456,1693,-8888,0.79,0.29,0.4,5.7,76,14,300.1,26.95,2,0,0,62,1010,1,NAD-SFC,NoSubs
23,1,9,9,20,-57.1,0.563,-9,-9,-999,1075,281,0.6829,0.29,1,4.6,101,14,299.1,25.95,2,0,0,65,1010,3,NAD-SFC,NoSubs
23,1,9,9,21,-52.7,0.517,-9,-9,-999,899,236.6,0.79,0.29,1,4.1,79,14,298.1,24.95,2,0,0,65,1010,3,NAD-SFC,NoSubs
23,1,9,9,22,-42.2,0.413,-9,-9,-999,647,150.4,0.6829,0.29,1,3.6,120,14,297.1,23.95,2,0,0,69,1010,3,NAD-SFC,NoSubs
23,1,9,9,23,-12.2,0.139,-9,-9,-999,236,19.8,0.6829,0.29,1,2.1,94,14,296.1,22.95,2,0,0,73,1010,3,NAD-SFC,NoSubs
23,1,9,9,24,-3,0.07,-9,-9,-999,67,10.2,0.7982,0.29,1,1,999,14,296.1,22.95,2,0,0,73,1010,3,NAD-SFC,NoSubs
23,1,10,0,1,-2.9,0.068,-9,-9,-999,42,9.6,0.7314,0.29,1,1,31,14,296.1,22.95,2,0,0,73,1010,1,NAD-SFC,NoSubs
23,1,10,0,2,-6.6,0.102,-9,-9,-999,78,14.4,0.7314,0.29,1,1.5,33,14,296.1,22.95,2,0,0,78,1010,1,NAD-SFC,NoSubs
23,1,10,0,3,NaN,-9,-9,-9,-999,NaN,NaN,0.7982,0.29,1,0,0,14,294.1,NaN,2,0,0,88,1010,1,NAD-SFC,NoSubs
23,1,10,0,4,NaN,-9,-9,-9,-999,NaN,NaN,0.7982,0.29,1,0,0,14,294.1,NaN,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,10,0,5,-7,0.108,-9,-9,-999,NaN,16,0.8633,0.29,1,1.5,278,14,295.1,21.95,2,0,0,88,1010,3,NAD-SFC,NoSubs
23,1,10,0,6,-12.8,0.151,-9,-9,-999,NaN,24.1,0.8633,0.29,1,2.1,305,14,295.1,21.95,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,1,10,0,7,10.1,0.454,0.399,0.005,226,NaN,-838.5,0.8633,0.29,0.33,3.1,304,14,295.1,21.95,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,1,10,0,8,39.7,0.474,0.872,0.005,600,783,-241.8,0.8633,0.29,0.19,3.1,304,14,295.1,21.95,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,1,10,0,9,73.2,0.49,1.241,0.005,941,822,-144.4,0.8633,0.29,0.16,3.1,296,14,295.1,21.95,2,0,0,83,1010,1,NAD-SFC,NoSubs
23,1,10,0,10,99.7,0.487,1.409,0.006,1012,815,-104.2,0.7957,0.29,0.15,3.1,342,14,297.1,23.95,2,0,0,74,1010,1,NAD-SFC,NoSubs
23,1,10,0,11,119.6,0.556,1.535,0.007,1092,993,-129.2,0.7957,0.29,0.14,3.6,341,14,298.1,24.95,2,0,0,69,1010,3,NAD-SFC,NoSubs
23,1,10,0,12,130.6,0.497,1.619,0.007,1173,845,-84.5,0.7957,0.29,0.14,3.1,353,14,299.1,25.95,2,0,0,65,1010,1,NAD-SFC,NoSubs
23,1,10,0,13,133.9,0.623,1.68,0.008,1279,1178,-162.4,0.7957,0.29,0.14,4.1,355,14,301.1,27.95,2,0,0,58,1010,3,NAD-SFC,NoSubs
23,1,10,0,14,129.4,0.75,1.725,0.007,1431,1554,-293.5,0.7957,0.29,0.14,5.1,346,14,301.1,27.95,2,0,0,62,1010,3,NAD-SFC,NoSubs
23,1,10,0,15,116.3,0.891,1.68,0.006,1470,2012,-548.2,0.7957,0.29,0.14,6.2,346,14,302.1,28.95,2,0,0,55,1010,3,NAD-SFC,NoSubs
23,1,10,0,16,94.9,0.954,1.576,0.006,1488,2229,-824.6,0.7957,0.29,0.15,6.7,348,14,303.1,29.95,2,0,0,59,1010,1,NAD-SFC,NoSubs
23,1,10,0,17,67.2,0.814,1.408,0.006,1499,1796,-722.7,0.7957,0.29,0.16,5.7,348,14,303.1,29.95,2,0,0,59,1010,1,NAD-SFC,NoSubs
23,1,10,0,18,34.4,0.783,1.128,0.006,1505,1669,-1257.9,0.7314,0.29,0.22,5.7,7,14,303.1,29.95,2,0,0,59,1010,1,NAD-SFC,NoSubs
23,1,10,0,19,0.4,0.795,0.263,0.006,1504,1701,-8888,0.7957,0.29,0.4,5.7,353,14,301.1,27.95,2,0,0,66,1010,1,NAD-SFC,NoSubs
23,1,10,0,20,-49,0.505,-9,-9,-999,960,236.4,0.7314,0.29,1,4.1,9,14,301.1,27.95,2,0,0,66,1010,4,NAD-SFC,Sub_CC
23,1,10,0,21,-43.4,0.498,-9,-9,-999,846,256.2,0.6829,0.29,1,4.1,95,14,299.1,25.95,2,0,0,79,1010,6,NAD-SFC,NoSubs
23,1,10,0,22,-43.1,0.425,-9,-9,-999,670,160.2,0.7314,0.29,1,3.6,32,14,299.1,25.95,2,0,0,74,1010,3,NAD-SFC,NoSubs
23,1,10,0,23,-44.6,0.51,-9,-9,-999,874,268.4,0.7314,0.29,1,4.1,8,14,298.1,24.95,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,1,10,0,24,-44.6,0.51,-9,-9,-999,875,268.4,0.7314,0.29,1,4.1,11,14,298.1,24.95,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,1,11,1,1,-31.1,0.355,-9,-9,-999,528,130,0.7314,0.29,1,3.1,30,14,298.1,24.95,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,1,11,1,2,-31.1,0.355,-9,-9,-999,508,130,0.7314,0.29,1,3.1,44,14,298.1,24.95,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,1,11,1,3,-11.7,0.142,-9,-9,-999,179,22.2,0.7314,0.29,1,2.1,13,14,298.1,24.95,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,1,11,1,4,-33.3,0.379,-9,-9,-999,559,146.7,0.8524,0.29,1,3.1,214,14,296.4,23.25,2,0,0,98,1010,6,NAD-SFC,NoSubs
23,1,11,1,5,-24.8,0.281,-9,-9,-999,362,80.3,0.8225,0.29,1,2.6,233,14,295.1,21.95,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,1,11,1,6,-33.6,0.38,-9,-9,-999,563,147.4,0.8633,0.29,1,3.1,284,14,295.1,21.95,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,1,11,1,7,10,0.628,0.534,0.005,548,1195,-2233.6,0.7314,0.29,0.33,4.6,2,14,296.1,22.95,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,1,11,1,8,39.4,0.677,0.871,0.005,604,1334,-707.9,0.8633,0.29,0.19,4.6,281,14,295.1,21.95,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,1,11,1,9,67.2,0.553,1.087,0.005,689,1004,-226.4,0.8633,0.29,0.16,3.6,312,14,296.1,22.95,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,1,11,1,10,89.8,0.61,1.252,0.005,789,1143,-228.1,0.7957,0.29,0.15,4.1,315,14,296.1,22.95,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,1,11,1,11,107,0.489,1.394,0.005,913,836,-98.5,0.7957,0.29,0.14,3.1,317,14,298.1,24.95,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,1,11,1,12,117.1,0.555,1.497,0.005,1033,991,-131.4,0.7957,0.29,0.14,3.6,320,14,299.1,25.95,2,0,0,79,1010,6,NAD-SFC,NoSubs
23,1,11,1,13,119.4,0.665,1.559,0.005,1144,1300,-222,0.7314,0.29,0.14,4.6,5,14,300.1,26.95,2,0,0,70,1010,6,NAD-SFC,NoSubs
23,1,11,1,14,115.8,0.747,1.586,0.007,1242,1544,-323.7,0.7957,0.29,0.14,5.1,354,14,301.1,27.95,2,0,0,70,1010,6,NAD-SFC,NoSubs
23,1,11,1,15,104.7,0.823,1.568,0.007,1328,1786,-479.1,0.7957,0.29,0.14,5.7,347,14,303.1,29.95,2,0,0,62,1010,6,NAD-SFC,NoSubs
23,1,11,1,16,86.4,0.594,1.493,0.006,1391,1160,-218,0.7314,0.29,0.15,4.1,1,14,303.1,29.95,2,0,0,62,1010,6,NAD-SFC,NoSubs
23,1,11,1,17,62.7,0.34,1.357,0.007,1438,559,-56.4,0.7314,0.29,0.16,2.1,13,14,304.1,30.95,2,0,0,55,1010,6,NAD-SFC,NoSubs
23,1,11,1,18,34.1,0.625,1.113,0.007,1457,1184,-643.1,0.6829,0.29,0.22,4.6,126,14,302.1,28.95,2,0,0,74,1010,1,NAD-SFC,NoSubs
23,1,11,1,19,2.8,0.586,0.483,0.007,1459,1081,-6541.9,0.8473,0.29,0.4,4.1,139,14,302.1,28.95,2,0,0,70,1010,3,NAD-SFC,NoSubs
23,1,11,1,20,-55.8,0.53,-9,-9,-999,929,239.6,0.8473,0.29,1,4.1,154,14,300.1,26.95,2,0,0,79,1010,1,NAD-SFC,NoSubs
23,1,11,1,21,-47.2,0.448,-9,-9,-999,727,171.7,0.8473,0.29,1,3.6,156,14,300.1,26.95,2,0,0,79,1010,1,NAD-SFC,NoSubs
23,1,11,1,22,-26.8,0.264,-9,-9,-999,355,62,0.8473,0.29,1,2.6,156,14,299.1,25.95,2,0,0,89,1010,3,NAD-SFC,NoSubs
23,1,11,1,23,-45.9,0.451,-9,-9,-999,726,179.7,0.8473,0.29,1,3.6,151,14,298.1,24.95,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,11,1,24,-38.3,0.361,-9,-9,-999,525,110.3,0.8473,0.29,1,3.1,149,14,298.1,24.95,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,1,12,2,1,-7.1,0.107,-9,-9,-999,186,15.6,0.8473,0.29,1,1.5,178,14,298.1,24.95,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,1,12,2,2,-6.9,0.107,-9,-9,-999,86,15.9,0.8473,0.29,1,1.5,169,14,298.1,24.95,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,12,2,3,NaN,-9,-9,-9,-999,NaN,NaN,0.7982,0.29,1,0,0,14,298.1,NaN,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,12,2,4,-13.1,0.146,-9,-9,-999,135,21.5,0.7957,0.29,1,2.1,346,14,298.1,24.95,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,12,2,5,-37.5,0.368,-9,-9,-999,535,119.7,0.8633,0.29,1,3.1,297,14,298.1,24.95,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,12,2,6,-26.4,0.259,-9,-9,-999,322,58.9,0.8225,0.29,1,2.6,268,14,297.1,23.95,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,12,2,7,9.1,0.385,0.346,0.005,163,572,-564.7,0.8633,0.29,0.33,2.6,298,14,297.1,23.95,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,12,2,8,42.8,0.542,0.746,0.007,349,958,-335.2,0.8633,0.29,0.2,3.6,282,14,297.1,23.95,2,0,0,89,1010,3,NAD-SFC,NoSubs
23,1,12,2,9,74.2,0.621,1.033,0.008,535,1174,-291.3,0.8633,0.29,0.16,4.1,303,14,297.1,23.95,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,12,2,10,100,0.564,1.255,0.007,713,1022,-161.6,0.8633,0.29,0.15,3.6,311,14,297.1,23.95,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,12,2,11,NaN,-9,-9,-9,714,NaN,NaN,0.8633,0.29,0.14,2.1,308,14,298.1,NaN,2,0,0,89,1010,NaN,NAD-SFC,NoSubs
23,1,12,2,12,NaN,-9,-9,-9,717,NaN,NaN,0.7957,0.29,0.14,2.6,329,14,300.1,NaN,2,0,0,74,1010,NaN,NAD-SFC,NoSubs
23,1,12,2,13,NaN,-9,-9,-9,719,NaN,NaN,0.7957,0.29,0.14,1.5,338,14,302.1,NaN,2,0,0,55,1010,NaN,NAD-SFC,NoSubs
23,1,12,2,14,129.9,0.434,1.477,0.006,894,687,-56.8,0.7957,0.29,0.14,2.6,328,14,304.1,30.95,2,0,0,52,1010,1,NAD-SFC,NoSubs
23,1,12,2,15,116.5,0.618,1.489,0.008,1022,1165,-182.6,0.7957,0.29,0.14,4.1,341,14,304.1,30.95,2,0,0,59,1010,1,NAD-SFC,NoSubs
23,1,12,2,16,95.7,0.677,1.437,0.009,1118,1333,-291.4,0.7957,0.29,0.15,4.6,329,14,305.1,31.95,2,0,0,49,1010,1,NAD-SFC,NoSubs
23,1,12,2,17,68,0.603,1.306,0.008,1181,1132,-290.4,0.7957,0.29,0.16,4.1,326,14,305.1,31.95,2,0,0,63,1010,1,NAD-SFC,NoSubs
23,1,12,2,18,35.2,0.458,1.058,0.008,1212,766,-246.6,0.79,0.29,0.22,3.1,89,14,305.1,31.95,2,0,0,63,1010,1,NAD-SFC,NoSubs
23,1,12,2,19,2.2,0.356,0.419,0.009,1215,518,-1865.5,0.7314,0.29,0.4,2.6,2,14,306.1,32.95,2,0,0,59,1010,1,NAD-SFC,NoSubs
23,1,12,2,20,-64,0.765,-9,-9,-999,1607,631.2,0.7957,0.29,1,5.7,345,14,302.1,28.95,2,0,0,74,1010,1,NAD-SFC,NoSubs
23,1,12,2,21,-13.3,0.146,-9,-9,-999,900,21.1,0.79,0.29,1,2.1,76,14,301.1,27.95,2,0,0,79,1010,1,NAD-SFC,NoSubs
23,1,12,2,22,-50.8,0.503,-9,-9,-999,856,224.9,0.7314,0.29,1,4.1,17,14,300.1,26.95,2,0,0,79,1010,3,NAD-SFC,NoSubs
23,1,12,2,23,-34.6,0.342,-9,-9,-999,502,104.3,0.7314,0.29,1,3.1,25,14,300.1,26.95,2,0,0,84,1010,3,NAD-SFC,NoSubs
23,1,12,2,24,-46.2,0.436,-9,-9,-999,692,162.3,0.7957,0.29,1,3.6,360,14,299.1,25.95,2,0,0,89,1010,1,NAD-SFC,NoSubs
23,1,13,3,1,-44.6,0.44,-9,-9,-999,699,171.5,0.7957,0.29,1,3.6,359,14,299.1,25.95,2,0,0,89,1010,3,NAD-SFC,NoSubs
23,1,13,3,2,-44.6,0.44,-9,-9,-999,699,171.5,0.7957,0.29,1,3.6,358,14,299.1,25.95,2,0,0,89,1010,3,NAD-SFC,NoSubs
23,1,13,3,3,-52.7,0.519,-9,-9,-999,896,238.9,0.7957,0.29,1,4.1,343,14,299.1,25.95,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,13,3,4,-45.9,0.527,-9,-9,-999,918,287.1,0.7957,0.29,1,4.1,339,14,299.1,25.95,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,1,13,3,5,-11.6,0.142,-9,-9,-999,387,22.3,0.7314,0.29,1,2.1,4,14,299.1,25.95,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,1,13,3,6,-25.8,0.255,-9,-9,-999,309,57.5,0.7957,0.29,1,2.6,360,14,299.1,25.95,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,13,3,7,10.1,0.51,0.409,0.007,242,873,-1176.9,0.7957,0.29,0.34,3.6,337,14,299.1,25.95,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,1,13,3,8,39.6,0.541,0.831,0.006,521,953,-360,0.8633,0.29,0.2,3.6,283,14,298.1,24.95,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,1,13,3,9,74.2,0.49,1.077,0.007,607,826,-142.8,0.8633,0.29,0.16,3.1,301,14,298.1,24.95,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,13,3,10,99.5,0.425,1.247,0.009,703,669,-69.6,0.7957,0.29,0.15,2.6,323,14,299.1,25.95,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,1,13,3,11,118.9,0.431,1.373,0.008,784,679,-60.7,0.7957,0.29,0.14,2.6,332,14,299.1,25.95,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,1,13,3,12,130.6,0.622,1.456,0.005,853,1176,-165.8,0.7957,0.29,0.14,4.1,331,14,300.1,26.95,2,0,0,89,1010,1,NAD-SFC,NoSubs
23,1,13,3,13,133.4,0.686,1.503,0.005,918,1362,-218.4,0.7957,0.29,0.14,4.6,360,14,301.1,27.95,2,0,0,79,1010,1,NAD-SFC,NoSubs
23,1,13,3,14,129.3,0.668,1.518,0.005,975,1311,-207.4,0.7314,0.29,0.14,4.6,7,14,302.1,28.95,2,0,0,74,1010,1,NAD-SFC,NoSubs
23,1,13,3,15,116.2,0.635,1.486,0.005,1019,1216,-198.1,0.8633,0.29,0.14,4.1,301,14,303.1,29.95,2,0,0,66,1010,1,NAD-SFC,NoSubs
23,1,13,3,16,95.4,0.612,1.408,0.005,1054,1151,-216.5,0.7957,0.29,0.15,4.1,346,14,304.1,30.95,2,0,0,59,1010,1,NAD-SFC,NoSubs
23,1,13,3,17,68.1,0.539,1.268,0.005,1079,956,-207,0.7957,0.29,0.16,3.6,347,14,305.1,31.95,2,0,0,63,1010,1,NAD-SFC,NoSubs
23,1,13,3,18,36.5,0.874,1.036,0.005,1099,1960,-1649.4,0.7957,0.29,0.22,6.2,344,14,304.1,30.95,2,0,0,70,1010,3,NAD-SFC,NoSubs
